date,team_1,team_2,inverted_teams,match_id,event_id,best_of,system,t1_removed_1,t1_removed_2,t1_removed_3,t2_removed_1,t2_removed_2,t2_removed_3,t1_picked_1,t2_picked_1,left_over
2017-04-02,Immunity,Tainted Minds,1,2309272,2755,3,123412,Cache,Overpass,0.0,Train,Mirage,0.0,Nuke,Cobblestone,Inferno
2017-04-02,AVANT,Immunity,0,2309271,2755,3,123412,Cobblestone,Inferno,0.0,Cache,Overpass,0.0,Mirage,Nuke,Train
2017-04-02,FlipSid3,HellRaisers,0,2309345,2744,3,123412,Cobblestone,Inferno,0.0,Nuke,Overpass,0.0,Train,Mirage,Cache
2017-04-02,Bee's Money Crew,Denial,1,2309324,2745,1,121212,Cache,Overpass,Mirage,Inferno,Cobblestone,Train,0.0,0.0,Nuke
2017-04-02,RONIN,Complexity,1,2309325,2745,1,121212,Nuke,Overpass,Inferno,Mirage,Train,Cache,0.0,0.0,Cobblestone
2017-04-02,Bee's Money Crew,WeRise,0,2309319,2745,1,121212,Cobblestone,Overpass,Mirage,Cache,Nuke,Train,0.0,0.0,Inferno
2017-04-02,Miami Flamingos,Complexity,1,2309317,2745,1,121212,Train,Cache,Nuke,Overpass,Mirage,Inferno,0.0,0.0,Cobblestone
2017-04-02,fnatic Academy,Manatee,0,2309316,2731,3,123412,Overpass,Nuke,0.0,Inferno,Cobblestone,0.0,Mirage,Train,Cache
2017-04-02,ENCORE,Kinguin,1,2309310,2744,3,123412,Overpass,Inferno,0.0,Nuke,Train,0.0,Cache,Cobblestone,Mirage
2017-04-02,Space Soldiers,Epsilon,0,2309243,2732,3,123412,Overpass,Cache,0.0,Nuke,Mirage,0.0,Train,Cobblestone,Inferno
2017-04-02,Manatee,Above the Rest,1,2309312,2700,1,121212,Inferno,Nuke,Overpass,Mirage,Cache,Train,0.0,0.0,Cobblestone
2017-04-02,Tricked,ENCORE,0,2309346,2744,3,123412,Cache,Nuke,0.0,Overpass,Inferno,0.0,Train,Mirage,Cobblestone
2017-04-02,RANKS,Spirit,1,2309306,2731,3,123412,Inferno,Cobblestone,0.0,Train,Overpass,0.0,Cache,Mirage,Nuke
2017-04-02,Manatee,ACG,1,2309347,2700,1,121212,Overpass,Inferno,Nuke,Cobblestone,Train,Cache,0.0,0.0,Mirage
2017-04-02,TheGosuCrew,NRG,1,2309331,2746,3,123412,Nuke,Cobblestone,0.0,Overpass,Mirage,0.0,Inferno,Cache,Train
2017-04-02,Rush,Luminosity,1,2309333,2746,3,123412,Cache,Inferno,0.0,Mirage,Cobblestone,0.0,Overpass,Nuke,Train
2017-04-02,Tricked,HellRaisers,0,2309348,2744,3,123412,Cache,Inferno,0.0,Train,Cobblestone,0.0,Nuke,Mirage,Overpass
2017-04-02,Bee's Money Crew,Misfits,1,2309334,2746,3,123412,Cache,Overpass,0.0,Cobblestone,Train,0.0,Nuke,Mirage,Inferno
2017-04-02,Complexity,eUnited,1,2309332,2746,3,123412,Nuke,Mirage,0.0,Cobblestone,Inferno,0.0,Cache,Overpass,Train
2017-04-01,Fragsters,Tricked,1,2309285,2743,1,121212,Cobblestone,Overpass,Nuke,Cache,Mirage,Inferno,0.0,0.0,Train
2017-04-01,AVANT,Dark Sided,1,2309227,2755,3,123412,Inferno,Nuke,0.0,Cobblestone,Train,0.0,Overpass,Mirage,Cache
2017-04-01,Dark Sided,Immunity,1,2309268,2755,3,123412,Cobblestone,Overpass,0.0,Cache,Train,0.0,Mirage,Nuke,Inferno
2017-04-01,Athletico,Dark Sided,0,2309246,2755,3,123412,Cache,Nuke,0.0,Cobblestone,Overpass,0.0,Train,Mirage,Inferno
2017-04-01,AVANT,Tainted Minds,1,2309230,2755,3,123412,Cobblestone,Inferno,0.0,Train,Mirage,0.0,Overpass,Nuke,Cache
2017-04-01,Athletico,Tainted Minds,1,2309226,2755,3,123412,Cache,Overpass,0.0,Train,Mirage,0.0,Cobblestone,Inferno,Nuke
2017-04-01,JAM,Chiefs,1,2309229,2755,3,123412,Nuke,Cobblestone,0.0,Mirage,Overpass,0.0,Cache,Inferno,Train
2017-04-01,Quantum Bellator Fire,Epsilon,1,2309287,2743,1,121212,Cache,Overpass,Cobblestone,Train,Nuke,Mirage,0.0,0.0,Inferno
2017-04-01,ex-DarkPassage,Manatee,0,2309216,2700,1,121212,Train,Cache,Nuke,Overpass,Inferno,Cobblestone,0.0,0.0,Mirage
2017-04-01,ENCE,Norse,0,2309292,2743,1,121212,Train,Nuke,Cobblestone,Cache,Inferno,Mirage,0.0,0.0,Overpass
2017-04-01,Platinium,ENCORE,0,2309288,2743,1,121212,Mirage,Overpass,Nuke,Inferno,Cobblestone,Cache,0.0,0.0,Train
2017-04-01,Endpoint,FMESPORTS,1,2309233,2758,3,123412,Cache,Cobblestone,0.0,Train,Nuke,0.0,Inferno,Mirage,Overpass
2017-04-01,Outlaws,Vega Squadron,0,2309290,2743,1,121212,Cache,Inferno,Mirage,Cobblestone,Train,Nuke,0.0,0.0,Overpass
2017-04-01,Tricked,iGame.com,1,2309297,2743,1,121212,Inferno,Train,Cache,Cobblestone,Mirage,Overpass,0.0,0.0,Nuke
2017-04-01,Norse,ENCORE,1,2309300,2743,1,121212,Cache,Inferno,Nuke,Cobblestone,Overpass,Train,0.0,0.0,Mirage
2017-04-01,Binary Dragons,Manatee,1,2309294,2700,3,121234,Cobblestone,Overpass,0.0,Nuke,Inferno,0.0,Train,Mirage,Cache
2017-03-31,PENTA,iGame.com,1,2309242,2732,3,123412,Nuke,Cobblestone,0.0,Cache,Inferno,0.0,Mirage,Overpass,Train
2017-03-31,RANKS,fnatic Academy,1,2309186,2731,3,123412,Mirage,Inferno,0.0,Nuke,Train,0.0,Overpass,Cache,Cobblestone
2017-03-31,Kinguin,Spirit,1,2309187,2731,3,123412,Nuke,Cache,0.0,Train,Overpass,0.0,Cobblestone,Inferno,Mirage
2017-03-31,RANKS,LDLC,1,2309188,2731,3,123412,Inferno,Cobblestone,0.0,Mirage,Overpass,0.0,Cache,Nuke,Train
2017-03-30,Vega Squadron,FlipSid3,1,2309119,2732,1,121212,Cobblestone,Inferno,Nuke,Cache,Mirage,Train,0.0,0.0,Overpass
2017-03-30,iGame.com,Vega Squadron,0,2309118,2732,1,121212,Cache,Mirage,Overpass,Cobblestone,Inferno,Nuke,0.0,0.0,Train
2017-03-30,Vega Squadron,FlipSid3,1,2309082,2732,1,121212,Cobblestone,Inferno,Nuke,Cache,Mirage,Train,0.0,0.0,Overpass
2017-03-30,iGame.com,Kinguin,1,2309184,2731,3,123412,Cobblestone,Cache,0.0,Nuke,Overpass,0.0,Train,Mirage,Inferno
2017-03-30,TeamOne,Keyd,0,2309199,2760,3,123412,Cache,Inferno,0.0,Train,Cobblestone,0.0,Nuke,Mirage,Overpass
2017-03-29,PENTA,LDLC,0,2309074,2732,1,121212,Cobblestone,Overpass,Inferno,Mirage,Train,Cache,0.0,0.0,Nuke
2017-03-29,Black Dragons,TeamOne,1,2309179,2760,3,123412,Nuke,Train,0.0,Cache,Inferno,0.0,Mirage,Cobblestone,Overpass
2017-03-29,RANKS,Manatee,1,2309182,2731,3,123412,Mirage,Inferno,0.0,Overpass,Cobblestone,0.0,Nuke,Train,Cache
2017-03-29,Keyd,IDM,0,2309180,2760,3,123412,Train,Nuke,0.0,Overpass,Inferno,0.0,Cache,Cobblestone,Mirage
2017-03-29,ALTERNATE aTTaX,Tricked,0,2309073,2732,1,121212,Cache,Nuke,Overpass,Inferno,Mirage,Cobblestone,0.0,0.0,Train
2017-03-29,Tricked,LDLC,0,2309115,2732,1,121212,Cache,Inferno,Nuke,Mirage,Train,Cobblestone,0.0,0.0,Overpass
2017-03-29,Outlaws,iGame.com,1,2309183,2731,3,123412,Inferno,Mirage,0.0,Cache,Cobblestone,0.0,Overpass,Nuke,Train
2017-03-29,ALTERNATE aTTaX,PENTA,0,2309114,2732,1,121212,Nuke,Overpass,Mirage,Cobblestone,Inferno,Cache,0.0,0.0,Train
2017-03-29,LDLC,PENTA,1,2309116,2732,1,121221,Mirage,Train,Nuke,Cobblestone,Inferno,Cache,0.0,0.0,Overpass
2017-03-28,PRIDE,Red Reserve,1,2309113,2732,1,121212,Train,Cache,Cobblestone,Mirage,Nuke,Inferno,0.0,0.0,Overpass
2017-03-28,PRIDE,Space Soldiers,0,2309112,2732,1,121212,Inferno,Cache,Train,Nuke,Mirage,Cobblestone,0.0,0.0,Overpass
2017-03-28,Red Reserve,Binary Dragons,0,2309111,2732,1,121212,Mirage,Nuke,Inferno,Cobblestone,Overpass,Cache,0.0,0.0,Train
2017-03-28,Space Soldiers,Binary Dragons,0,2309072,2732,1,121212,Nuke,Mirage,Train,Overpass,Cobblestone,Cache,0.0,0.0,Inferno
2017-03-28,Spirit,Outlaws,1,2309132,2731,3,121212,Train,Nuke,Mirage,Inferno,Overpass,Cache,0.0,0.0,Cobblestone
2017-03-28,PRIDE,Red Reserve,0,2309070,2732,1,121212,Train,Cobblestone,Cache,Nuke,Inferno,Overpass,0.0,0.0,Mirage
2017-03-28,Manatee,LDLC,1,2309131,2731,3,123412,Nuke,Overpass,0.0,Mirage,Cache,0.0,Train,Inferno,Cobblestone
2017-03-27,CLG,NRG,0,2309098,2738,3,123412,Nuke,Inferno,0.0,Train,Mirage,0.0,Cache,Cobblestone,Overpass
2017-03-27,iGame.com,Spirit,1,2309106,2731,3,123412,Mirage,Cache,0.0,Train,Inferno,0.0,Nuke,Overpass,Cobblestone
2017-03-27,Luminosity,Misfits,0,2309097,2738,3,123412,Inferno,Cache,0.0,Overpass,Nuke,0.0,Train,Mirage,Cobblestone
2017-03-27,Outlaws,Kinguin,1,2309105,2731,3,123412,Inferno,Cache,0.0,Nuke,Train,0.0,Overpass,Cobblestone,Mirage
2017-03-27,HellRaisers,zzz,1,2309068,2732,1,121212,Overpass,Train,Nuke,Mirage,Inferno,Cobblestone,0.0,0.0,Cache
2017-03-27,Kinguin,Epsilon,0,2309069,2732,1,121212,Nuke,Cache,Mirage,Train,Cobblestone,Overpass,0.0,0.0,Inferno
2017-03-27,CLG,Luminosity,0,2309099,2738,3,123412,Nuke,Mirage,0.0,Train,Cache,0.0,Overpass,Cobblestone,Inferno
2017-03-27,zzz,Epsilon,0,2309108,2732,1,121212,Mirage,Inferno,Cache,Train,Nuke,Cobblestone,0.0,0.0,Overpass
2017-03-27,RANKS,EPG,1,2309107,2730,3,123412,Inferno,Nuke,0.0,Train,Cobblestone,0.0,Overpass,Mirage,Cache
2017-03-27,Epsilon,Kinguin,0,2309110,2732,1,121212,Train,Cobblestone,Mirage,Cache,Nuke,Inferno,0.0,0.0,Overpass
2017-03-27,Kinguin,HellRaisers,1,2309109,2732,1,121212,Nuke,Inferno,Train,Overpass,Mirage,Cobblestone,0.0,0.0,Cache
2017-03-26,Vega Squadron,HellRaisers,1,2309096,2736,3,123412,Cobblestone,Nuke,0.0,Overpass,Cache,0.0,Mirage,Inferno,Train
2017-03-26,iGame.com,Kinguin,1,2309079,2736,3,123412,Mirage,Cache,0.0,Nuke,Inferno,0.0,Train,Cobblestone,Overpass
2017-03-26,LDLC,fnatic Academy,1,2309083,2731,3,123412,Mirage,Train,0.0,Overpass,Nuke,0.0,Inferno,Cache,Cobblestone
2017-03-26,BIG,HellRaisers,1,2309078,2736,3,123412,Inferno,Nuke,0.0,Cache,Cobblestone,0.0,Train,Overpass,Mirage
2017-03-26,HellRaisers,mousesports,1,2309094,2736,3,123412,Nuke,Inferno,0.0,Overpass,Train,0.0,Cobblestone,Cache,Mirage
2017-03-26,Kinguin,Vega Squadron,0,2309095,2736,3,123412,Nuke,Train,0.0,Cobblestone,Mirage,0.0,Inferno,Overpass,Cache
2017-03-26,Rush,CLG,1,2309090,2738,3,123412,Cache,Inferno,0.0,Nuke,Mirage,0.0,Cobblestone,Train,Overpass
2017-03-26,Selfless,NRG,0,2309091,2738,3,123412,Nuke,Train,0.0,Mirage,Cobblestone,0.0,Inferno,Overpass,Cache
2017-03-26,Luminosity,Complexity,1,2309089,2738,3,123412,Nuke,Train,0.0,Mirage,Overpass,0.0,Cobblestone,Cache,Inferno
2017-03-26,eUnited,Misfits,1,2309088,2738,3,123412,Cobblestone,Cache,0.0,Overpass,Train,0.0,Nuke,Inferno,Mirage
2017-03-25,PENTA,Vega Squadron,1,2309050,2735,1,121212,Overpass,Cache,Nuke,Cobblestone,Inferno,Train,0.0,0.0,Mirage
2017-03-25,x6tence,BIG,0,2309051,2735,1,121212,Train,Mirage,Nuke,Inferno,Cobblestone,Cache,0.0,0.0,Overpass
2017-03-25,K29,fnatic Academy,1,2309052,2735,1,121212,Cache,Nuke,Cobblestone,Overpass,Inferno,Train,0.0,0.0,Mirage
2017-03-25,EURONICS,LDLC,1,2309054,2735,1,121212,Inferno,Overpass,Nuke,Mirage,Train,Cache,0.0,0.0,Cobblestone
2017-03-25,Outlaws,BIG,1,2309067,2735,1,121212,Inferno,Cache,Nuke,Cobblestone,Train,Overpass,0.0,0.0,Mirage
2017-03-25,Tortues Ninja,Vega Squadron,0,2309076,2735,1,121212,Mirage,Overpass,Train,Cobblestone,Inferno,Cache,0.0,0.0,Nuke
2017-03-25,iGame.com,LDLC,1,2309071,2735,1,121212,Cobblestone,Cache,Inferno,Train,Overpass,Mirage,0.0,0.0,Nuke
2017-03-24,eSuba,Tricked,0,2308991,2741,1,121212,Inferno,Train,Cobblestone,Cache,Nuke,Mirage,0.0,0.0,Overpass
2017-03-24,Planetkey,Tricked,1,2308989,2741,1,121212,Mirage,Train,Inferno,Cache,Overpass,Cobblestone,0.0,0.0,Nuke
2017-03-24,Manatee,EPG,1,2309027,2730,3,123412,Inferno,Nuke,0.0,Train,Overpass,0.0,Mirage,Cache,Cobblestone
2017-03-23,EPG,Preparation,0,2309009,2733,3,123412,Train,Nuke,0.0,Mirage,Cache,0.0,Inferno,Overpass,Cobblestone
2017-03-23,Tricked,Preparation,0,2309010,2733,3,123412,Cache,Cobblestone,0.0,Mirage,Inferno,0.0,Nuke,Overpass,Train
2017-03-23,eSuba,Outlaws,1,2308979,2741,1,121212,Inferno,Train,Overpass,Cache,Nuke,Mirage,0.0,0.0,Cobblestone
2017-03-23,Vexed,Playing Ducks,1,2308987,2741,1,121212,Nuke,Cobblestone,Cache,Train,Inferno,Overpass,0.0,0.0,Mirage
2017-03-23,EURONICS,Vexed,1,2308984,2741,1,121212,Overpass,Train,Inferno,Nuke,Cobblestone,Cache,0.0,0.0,Mirage
2017-03-23,Outlaws,ex-DarkPassage,1,2308885,2730,3,123412,Inferno,Mirage,0.0,Train,Nuke,0.0,Overpass,Cache,Cobblestone
2017-03-23,iNation,Tricked,1,2309008,2733,3,123412,Overpass,Cobblestone,0.0,Cache,Inferno,0.0,Mirage,Train,Nuke
2017-03-23,Playing Ducks,EURONICS,0,2308977,2741,1,121212,Train,Inferno,Cobblestone,Nuke,Overpass,Cache,0.0,0.0,Mirage
2017-03-23,Manatee,Norse,1,2308886,2730,3,123412,Nuke,Cobblestone,0.0,Cache,Inferno,0.0,Mirage,Overpass,Train
2017-03-22,Bpro,Tricked,1,2309001,2733,3,123412,Nuke,Overpass,0.0,Cache,Inferno,0.0,Cobblestone,Train,Mirage
2017-03-22,Outlaws,Planetkey,0,2308961,2741,1,121212,Cache,Nuke,Inferno,Train,Overpass,Mirage,0.0,0.0,Cobblestone
2017-03-22,Envy,HellRaisers,1,2308956,2687,3,123412,Overpass,Cobblestone,0.0,Cache,Nuke,0.0,Train,Mirage,Inferno
2017-03-22,CLG,Immortals,0,2308957,2688,3,123412,Cache,Inferno,0.0,Nuke,Overpass,0.0,Mirage,Cobblestone,Train
2017-03-22,Planetkey,eSuba,1,2308965,2741,1,121212,Mirage,Overpass,Nuke,Inferno,Train,Cobblestone,0.0,0.0,Cache
2017-03-22,Outlaws,Tricked,0,2308967,2741,1,121212,Nuke,Inferno,Mirage,Overpass,Cache,Train,0.0,0.0,Tricked
2017-03-22,ex-DarkPassage,iNation,0,2309004,2733,3,123412,Nuke,Train,0.0,Overpass,Cache,0.0,Cobblestone,Mirage,Inferno
2017-03-22,EPG,PRIDE,1,2308887,2730,3,123412,Nuke,Train,0.0,Inferno,Cobblestone,0.0,Cache,Mirage,Overpass
2017-03-22,Preparation,Outlaws,1,2309003,2733,3,123412,Mirage,Nuke,0.0,Inferno,Cobblestone,0.0,Cache,Train,Overpass
2017-03-22,EPG,Manatee,0,2309002,2733,3,123412,Train,Nuke,0.0,Inferno,Overpass,0.0,Cache,Mirage,Cobblestone
2017-03-21,Manatee,K29,1,2308894,2733,3,123412,Overpass,Nuke,0.0,Cache,Inferno,0.0,Mirage,Train,Cobblestone
2017-03-21,eXtatus,EPG,1,2308890,2733,3,123412,Inferno,Train,0.0,Nuke,Overpass,0.0,Mirage,Cache,Cobblestone
2017-03-21,Renegades,CLG,0,2308871,2688,3,123412,Inferno,Cache,0.0,Nuke,Cobblestone,0.0,Train,Overpass,Mirage
2017-03-20,Tricked,Quantum Bellator Fire,1,2308891,2733,3,123412,Cache,Mirage,0.0,Overpass,Nuke,0.0,Inferno,Train,Cobblestone
2017-03-20,HellRaisers,fnatic,1,2308898,2687,3,123412,Overpass,Cache,0.0,Nuke,Mirage,0.0,Cobblestone,Train,Inferno
2017-03-20,1337,iNation,1,2308889,2733,3,123412,Cache,Cobblestone,0.0,Overpass,Inferno,0.0,Train,Nuke,Mirage
2017-03-19,5POWER,BOOT-d[S],0,2308877,2160,3,123412,Overpass,Train,0.0,Cobblestone,Inferno,0.0,Cache,Nuke,Mirage
2017-03-19,TYLOO,fnatic Academy,0,2308878,2160,3,123412,Nuke,Train,0.0,Overpass,Inferno,0.0,Mirage,Cache,Cobblestone
2017-03-19,BOOT-d[S],fnatic Academy,1,2308876,2160,3,123412,Cobblestone,Inferno,0.0,Overpass,Nuke,0.0,Train,Cache,Mirage
2017-03-19,Bpro,Tengri,0,2308873,2733,3,123412,Mirage,Train,0.0,Nuke,Inferno,0.0,Cache,Overpass,Cobblestone
2017-03-18,eFuture,fnatic Academy,1,2308760,2160,3,123412,Cache,Inferno,0.0,Nuke,Overpass,0.0,Train,Mirage,Cobblestone
2017-03-18,Renegades,Cloud9,1,2308705,2688,3,123412,Overpass,Train,0.0,Inferno,Cobblestone,0.0,Nuke,Cache,Mirage
2017-03-18,Selfless,Renegades,1,2308453,2703,2,121234,Overpass,Nuke,0.0,Inferno,Cache,0.0,Cobblestone,Train,Mirage
2017-03-18,eFuture,5POWER,1,2308759,2160,3,123412,Cache,Inferno,0.0,Overpass,Nuke,0.0,Train,Mirage,Cobblestone
2017-03-18,5POWER,TYLOO,1,2308867,2160,3,123412,Overpass,Train,0.0,Nuke,Inferno,0.0,Cache,Cobblestone,Mirage
2017-03-18,Envy,G2,1,2308869,2687,3,123412,Overpass,Cobblestone,0.0,Mirage,Cache,0.0,Train,Nuke,Inferno
2017-03-17,Rogue,PRIDE,0,2308692,2702,2,121234,Cache,Cobblestone,0.0,Overpass,Train,0.0,Mirage,Nuke,Inferno
2017-03-17,Renegades,Winterfox,0,2308626,2703,2,121234,Overpass,Inferno,0.0,Nuke,Train,0.0,Cobblestone,Cache,Mirage
2017-03-17,Born Of Fire,TYLOO,0,2308756,2160,3,123412,Cache,Mirage,0.0,Nuke,Overpass,0.0,Inferno,Cobblestone,Train
2017-03-17,BOOT-d[S],Born Of Fire,0,2308757,2160,3,123412,Cobblestone,Inferno,0.0,Cache,Mirage,0.0,Overpass,Nuke,Train
2017-03-17,TYLOO,BOOT-d[S],0,2308758,2160,3,123412,Nuke,Train,0.0,Cobblestone,Inferno,0.0,Mirage,Overpass,Cache
2017-03-17,GameplayDNA,Tengri,1,2308860,2708,3,123412,Overpass,Mirage,0.0,Nuke,Inferno,0.0,Cache,Cobblestone,Train
2017-03-17,Space Soldiers,G2,1,2308836,2687,3,123412,Nuke,Train,0.0,Mirage,Inferno,0.0,Cobblestone,Overpass,Cache
2017-03-17,Tengri,RuSh3D,1,2308861,2708,3,123412,Nuke,Inferno,0.0,Overpass,Cache,0.0,Mirage,Train,Cobblestone
2017-03-17,MAXISAUCISSE,eXtatus,0,2308840,2719,3,123412,Overpass,Train,0.0,Cache,Inferno,0.0,Nuke,Cobblestone,Mirage
2017-03-17,Denial,Premier Rejects,0,2308627,2703,2,121234,Inferno,Overpass,0.0,Cobblestone,Nuke,0.0,Cache,Train,Mirage
2017-03-17,RuSh3D,MAXISAUCISSE,0,2308841,2719,3,123412,Nuke,Overpass,0.0,Train,Cobblestone,0.0,Mirage,Cache,Inferno
2017-03-16,Tricked,ALTERNATE aTTaX,1,2308856,2254,2,121234,Cache,Nuke,0.0,Train,Inferno,0.0,Overpass,Mirage,Cobblestone
2017-03-16,OpTic,CLG,0,2308780,2688,3,123412,Mirage,Inferno,0.0,Nuke,Overpass,0.0,Cobblestone,Cache,Train
2017-03-16,Space Soldiers,PENTA,0,2308838,2254,2,121234,Mirage,Overpass,0.0,Nuke,Inferno,0.0,Cache,Train,Cobblestone
2017-03-16,RuSh3D,Vexilla,1,2308839,2719,3,123412,Cache,Inferno,0.0,Train,Nuke,0.0,Cobblestone,Mirage,Overpass
2017-03-16,GameplayDNA,LOG,1,2308772,2708,3,123412,Cobblestone,Inferno,0.0,Nuke,Overpass,0.0,Cache,Mirage,Train
2017-03-16,Tengri,FlipSid3,1,2308689,2702,2,121234,Nuke,Train,0.0,Inferno,Cobblestone,0.0,Overpass,Mirage,Cache
2017-03-16,North,Rogue,0,2308680,2702,2,121234,Train,Inferno,0.0,Cobblestone,Nuke,0.0,Overpass,Mirage,Cache
2017-03-16,Gambit,PRIDE,1,2308691,2702,2,121234,Train,Nuke,0.0,Cobblestone,Overpass,0.0,Cache,Mirage,Inferno
2017-03-16,HellRaisers,Spirit,1,2308633,2687,3,123412,Cache,Mirage,0.0,Train,Inferno,0.0,Overpass,Nuke,Cobblestone
2017-03-16,Tengri,Kinguin,0,2308690,2702,2,121234,Inferno,Nuke,0.0,Mirage,Cache,0.0,Overpass,Cobblestone,Train
2017-03-16,Epsilon,fnatic,1,2308673,2687,3,123412,Train,Overpass,0.0,Nuke,Inferno,0.0,Cobblestone,Cache,Mirage
2017-03-16,Selfless,Premier Rejects,0,2308625,2703,2,121234,Overpass,Nuke,0.0,Cobblestone,Inferno,0.0,Train,Mirage,Cache
2017-03-15,iNation,eXtatus,0,2308835,2710,3,123412,Overpass,Cobblestone,0.0,Train,Inferno,0.0,Nuke,Mirage,Cache
2017-03-15,Tengri,eXtatus,0,2308773,2710,3,123412,Nuke,Inferno,0.0,Train,Cache,0.0,Overpass,Mirage,Cobblestone
2017-03-15,Envy,GODSENT,0,2308731,2687,3,123412,Overpass,Mirage,0.0,Nuke,Inferno,0.0,Cache,Train,Cobblestone
2017-03-15,Outlaws,iNation,1,2308774,2710,3,123412,Inferno,Nuke,0.0,Overpass,Cobblestone,0.0,Train,Cache,Mirage
2017-03-15,Liquid,Immortals,1,2308771,2688,3,123412,Mirage,Overpass,0.0,Nuke,Train,0.0,Inferno,Cobblestone,Cache
2017-03-14,Misfits,Immortals,1,2308704,2688,3,123412,Overpass,Train,0.0,Nuke,Mirage,0.0,Inferno,Cobblestone,Cache
2017-03-14,iNation,RuSh3D,0,2308746,2710,3,123412,Overpass,Cobblestone,0.0,Inferno,Nuke,0.0,Cache,Train,Mirage
2017-03-14,Eanix,OpTic,1,2308493,2688,3,123412,Train,Nuke,0.0,Mirage,Inferno,0.0,Cache,Cobblestone,Overpass
2017-03-14,Playing Ducks,eXtatus,1,2308733,2719,1,121212,Cobblestone,Inferno,Nuke,Cache,Train,Overpass,0.0,0.0,Mirage
2017-03-14,Vexilla,Tengri,1,2308732,2719,1,121212,Train,Overpass,Nuke,Cache,Inferno,Cobblestone,0.0,0.0,Mirage
2017-03-14,North,FlipSid3,0,2308686,2702,2,121234,Train,Cache,0.0,Inferno,Nuke,0.0,Overpass,Mirage,Cobblestone
2017-03-14,spray'n'pray,Tengri,0,2308706,2708,3,123412,Cobblestone,Cache,0.0,Inferno,Train,0.0,Nuke,Mirage,Overpass
2017-03-14,KPI,eXtatus,1,2308703,2710,3,123412,Cobblestone,Inferno,0.0,Cache,Train,0.0,Nuke,Mirage,Overpass
2017-03-14,PRIDE,North,0,2308685,2702,2,121234,Overpass,Nuke,0.0,Train,Inferno,0.0,Mirage,Cobblestone,Cache
2017-03-13,Liquid,Splyce,0,2308677,2688,3,123412,Mirage,Train,0.0,Nuke,Overpass,0.0,Cache,Inferno,Cobblestone
2017-03-13,North,Kinguin,1,2308683,2702,2,121234,Train,Cobblestone,0.0,Nuke,Inferno,0.0,Cache,Overpass,Mirage
2017-03-13,Gambit,FlipSid3,1,2308682,2702,2,121234,Mirage,Cache,0.0,Inferno,Cobblestone,0.0,Overpass,Train,Nuke
2017-03-13,Tengri,EPG,1,2308697,2710,3,123412,Nuke,Cache,0.0,Train,Overpass,0.0,Mirage,Inferno,Cobblestone
2017-03-13,Bee's Money Crew,CLG,1,2308494,2688,3,123412,Mirage,Overpass,0.0,Nuke,Train,0.0,Cobblestone,Inferno,Cache
2017-03-13,Winterfox,Immortals,1,2308495,2688,3,123412,Train,Nuke,0.0,Mirage,Cache,0.0,Overpass,Cobblestone,Inferno
2017-03-12,GODSENT,Heroic,0,2308508,2687,3,123412,Nuke,Inferno,0.0,Cache,Cobblestone,0.0,Mirage,Overpass,Train
2017-03-12,K29,RuSh3D,1,2308676,2708,3,123412,Cache,Nuke,0.0,Mirage,Inferno,0.0,Overpass,Cobblestone,Train
2017-03-12,Nexus,iNation,1,2308611,2718,3,123412,Inferno,Train,0.0,Overpass,Cobblestone,0.0,Cache,Nuke,Mirage
2017-03-12,Tengri,North,0,2308679,2702,2,121234,Nuke,Inferno,0.0,Train,Mirage,0.0,Cache,Overpass,Cobblestone
2017-03-12,Gambit,North,0,2308681,2702,2,121234,Mirage,Nuke,0.0,Train,Cobblestone,0.0,Inferno,Cache,Overpass
2017-03-12,Kinguin,Space Soldiers,0,2308490,2687,3,123412,Nuke,Train,0.0,Overpass,Inferno,0.0,Mirage,Cobblestone,Cache
2017-03-12,eUnited,Cloud9,1,2308491,2688,3,123412,Overpass,Cobblestone,0.0,Inferno,Train,0.0,Nuke,Mirage,Cache
2017-03-11,Outlaws,Nexus,0,2308608,2718,3,123412,Inferno,Cache,0.0,Cobblestone,Overpass,0.0,Train,Mirage,Nuke
2017-03-11,BIG,Envy,1,2308489,2687,3,123412,Nuke,Inferno,0.0,Mirage,Overpass,0.0,Cobblestone,Train,Cache
2017-03-11,Misfits,Complexity,0,2308496,2688,3,123412,Overpass,Cache,0.0,Mirage,Nuke,0.0,Cobblestone,Train,Inferno
2017-03-11,Renegades,Denial,0,2308492,2688,3,123412,Overpass,Inferno,0.0,Mirage,Nuke,0.0,Train,Cache,Cobblestone
2017-03-10,eXtatus,ex-DarkPassage,0,2308629,2645,3,123412,Overpass,Mirage,0.0,Train,Nuke,0.0,Dust2,Cache,Cobblestone
2017-03-10,LOG,K29,1,2308669,2708,3,123412,Overpass,Nuke,0.0,Cache,Inferno,0.0,Cobblestone,Train,Mirage
2017-03-09,Vexed,ALTERNATE aTTaX,1,2308587,2717,1,121212,Overpass,Nuke,Mirage,Inferno,Train,Cobblestone,0.0,0.0,Cache
2017-03-09,Black Dragons,TeamOne,1,2308582,2712,3,123412,Nuke,Cache,0.0,Inferno,Cobblestone,0.0,Mirage,Overpass,Train
2017-03-09,G2,PRIDE,0,2308507,2687,3,123412,Mirage,Cache,0.0,Overpass,Train,0.0,Nuke,Inferno,Cobblestone
2017-03-09,Tengri,1337,1,2308570,2708,3,123412,Nuke,Train,0.0,Cobblestone,Cache,0.0,Mirage,Inferno,Overpass
